"Stories","Informed","DNA","GM","NaturalSelection","PCR","UndDNA","UndGM","UndNaturalSelection","UndPCR","BeforePand_1","BeforePand_2","BeforePand_3","ViewChange1","ViewChange2","ViewChange3","Statements_1","Statements_2","Statements_3","Statements_4","Statements_5","Statements_6","Statements_7","Statements_8","Statements_9","Statements_10","Statements_11","Statements_12","AttGenetics","Optimism","SciRelationship","ThreeMonths1","ThreeMonths2","ThreeMonths3","ThreeMonths4","ThreeMonths5","ThreeMonths6","WhoTrust01","WhoTrust02","WhoTrust03","WhoTrust04","WhoTrust05","WhoTrust06","WhoTrust07","WhoTrust08","WhoTrust09","WhoTrust10","WhichTrust01","WhichTrust02","WhichTrust03","WhichTrust04","WhichTrust05","WhichTrust06","WhichTrust07","WhichTrust08","WhichTrust09","WhichTrust10","WhichTrust11","WhichTrust12","WhichTrust13","WhichTrust14","WhichTrust15","WhichTrust16","WhichTrust17","HeardGenes","ThoughtGenes","TheseDays","TrustSci","TrustGenet","TrustGeol","PandTrustSci","PandTrustGenet","PandTrustGeol","Pfiz","Glaxo","HadCov","CovVac","PV11_Mode","PV11_Weight","SF_Region_N","RS_Age_Exact","RS_Sex","RS_EthnicGroup","RS_Religiosity","RS_EnglishLanguage","RS_EducationLevel","RS_NSSEC_OperationalCat","RS_Twitter","RS_LinkedIn","RS_Smartphone","RS_PoliticalEngagement","RS_ClimateChange","SF_OAC","sci_self_under","gen_self_under","scigen_self_under","self_change_under","attitude_prior","attitude_change","sci_know","ThreeMonthExposure","Who2Trust","GeneConciousness","TrustScientists","ChangeTrustScientists","HadCov_recoded","CovVac_recoded","Age","education_level","religion"
3,3,3,3,2,2,0,0,0,0,0,0,1,0,0,0,1,1,0,0,-1,-1,0,0,1,0,-1,1,0.5,1,0.5,1,1,1,0,0,1,0,1,1,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,NA,"No","Yes, and I have already been vaccinated","Online s/cquestionnaire",1.27116375738389,"E12000003 (Yorkshire & Humberside)",66,"Male","Any other Black background","Religious (practising)","English is only language","Non-degree level qualifications","L7.2: Intermediate sales and service occupations","No","No","Yes","Fairly closely","It is mainly caused by human activity","Multi-ethnic hardship",0.75,0.625,0.625,0,0.166666666666667,0,0.2,0.6,0.266666666666667,0.2,0,0,0,1,66,1,2
3,2,4,1,2,0,0,0,0,0,1,1,0,0,1,0,1,-1,1,1,1,1,0,0,1,1,0,-1,1,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,1,0,0,0,2,NA,"No","Yes, and I have already been vaccinated","Online s/cquestionnaire",1.3840448777728,"E12000004 (East Midlands)",83,"Female","White British","Religious (not actively practising)","English is only language","Non-degree level qualifications","L14: Never worked and long-term unemployed","No","No","No","Fairly closely","It is mainly caused by human activity","Hampered aspiration",0.625,0.4375,0.4375,0,0.333333333333333,0.333333333333333,0.4,0.2,0.133333333333333,0.1,0.5,0,0,1,83,1,1
4,3,3,2,3,0,0,0,0,0,1,2,1,0,0,0,1,1,1,1,1,1,1,1,0,-1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,1,1,1,1,0,0,0,NA,1,"No","Yes, and I have already been vaccinated","Online s/cquestionnaire",0.764808506648461,"E12000004 (East Midlands)",76,"Male","White British","Religious (not actively practising)","English is only language","Non-degree level qualifications","L11.1: Lower technical craft occupations","No","No","Yes","Fairly closely","It is entirely caused by natural processes","Transitional Eastern European neighbourho",0.875,0.5,0.5,0,0.666666666666667,0,0.7,0.2,0.0666666666666667,0.6,0.5,0,0,1,76,1,1
4,3,4,3,3,2,0,1,0,0,1,1,0,-1,0,0,1,1,1,-1,1,1,1,-1,-1,1,1,1,0,0.5,0.5,1,0,1,0,0,1,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,0,-1,1,1,0,1,0,NA,1,"No","Yes, and I have already been vaccinated","Online s/cquestionnaire",1.34600484442564,"E12000005 (West Midlands)",59,"Male","White British","Religious (practising)","English is only language","No academic or vocational qualifications","L12.1: Semi-routine sales occupations","Yes","No","Yes","Very closely","It is mainly caused by human activity","Social renting young families",0.875,0.75,0.75,0.25,0.333333333333333,-0.333333333333333,0.4,0.4,0.0666666666666667,0.6,0.166666666666667,0.166666666666667,0,1,59,0,2
4,2,3,2,1,2,0,-1,0,1,-1,-1,0,0,-1,0,1,1,1,1,0,-1,1,1,0,1,1,1,0,0.5,0.5,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,-1,0,-1,0,0,-1,0,NA,-1,"No","Prefer not to answer","Online s/cquestionnaire",1.54254348201727,"E12000005 (West Midlands)",NA,"Female","Mixed/Multiple ethnic groups","Not religious","English is only language","Non-degree level qualifications","L7.1: Intermediate clerical and administrative occupations","Yes","No","Yes","Not at all","It is mainly caused by human activity","Multi-ethnic hardship",0.75,0.5,0.5,0,-0.333333333333333,-0.333333333333333,0.7,0.6,0,0.6,-0.166666666666667,-0.166666666666667,0,NA,NA,1,0
4,3,3,3,2,3,1,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1,1,1,0.5,0.5,0.5,1,0,1,0,0,1,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,-1,0,0,0,0,0,0,0,NA,"Yes, suspected by a healthcare professional but not tested","Prefer not to answer","Online s/cquestionnaire",0.733368466948498,"E12000008 (SE England)",48,"Female","White British","Not religious","English is only language","Non-degree level qualifications","L9.1: Own account workers (non-professional)","No","No","Yes","Fairly closely","It is partly caused by natural processes and partly caused by human activity","Student communal living",0.875,0.6875,0.6875,0.5,0.166666666666667,0,0.8,0.4,0,0.4,0,0,1,NA,48,1,0
4,3,4,4,4,2,1,0,0,1,2,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,1,4,4,-1,1,1,2,0,2,0,1,NA,"No","Yes, and I have already been vaccinated","Online s/cquestionnaire",0.377594557869325,"E12000002 (NW England)",65,"Male","White British","Not religious","English is main language but not the only one","Degree level qualification(s)","L4.1: Lower professional and higher technical occupations - ‘Traditional’ employees","Yes","No","Yes","Fairly closely","It is entirely caused by human activity","Hard-pressed ethnic mix",0.875,0.875,0.875,0.5,0.5,0.666666666666667,1,0.8,0.333333333333333,0.8,0.666666666666667,0.333333333333333,0,1,65,2,0
4,3,3,3,2,2,1,0,0,1,0,0,1,0,-1,0,1,1,1,1,1,1,0,1,-1,1,1,1,1,1,0.5,1,1,1,1,0,1,0,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,3,1,0,1,1,1,1,1,0,2,NA,"No","Yes, and I have already been vaccinated","Online s/cquestionnaire",0.836495714211497,"E12000004 (East Midlands)",60,"Female","White British","Religious (practising)","English is only language","Non-degree level qualifications","L7.1: Intermediate clerical and administrative occupations","No","No","Yes","Not very closely","It is mainly caused by natural processes","Ageing industrious workers",0.875,0.625,0.625,0.5,0.166666666666667,-0.333333333333333,0.8,0.8,0.2,0.4,0.5,0.333333333333333,0,1,60,1,2
4,3,4,4,4,4,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,-1,-1,1,1,0.5,0.5,0.5,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,3,0,0,0,0,0,0,0,NA,0,"No","Yes, and I have already been vaccinated","Online s/cquestionnaire",0.521671376021761,"E12000004 (East Midlands)",59,"Male","White British","Religious (practising)","English is only language","Degree level qualification(s)","L2: Higher managerial and administrative occupations","No","No","Yes","Fairly closely","It is partly caused by natural processes and partly caused by human activity","Ageing industrious workers",0.875,1,1,0,0,0,0.6,0.8,0.0666666666666667,0.7,0,0,0,1,59,2,2
4,4,4,4,4,4,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,3,0,0,1,1,1,0,0,0,0,NA,"No","Yes, but I am yet to be vaccinated","Online s/cquestionnaire",0.245418424185944,"E12000007 (London)",28,"Male","White British","Not religious","English is main language but not the only one","Degree level qualification(s)","L15: Full-time students","Yes","Yes","Yes","Very closely","It is entirely caused by human activity","Old EU tech workers",1,1,1,0,0.5,0,1,0.2,0.2,0.3,0.5,0,0,1,28,2,0
4,3,4,4,3,0,1,1,0,0,0,2,-2,1,1,-1,1,1,1,0,1,1,1,-1,0,1,1,1,1,0.5,1,1,1,0,0,0,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,5,-1,2,2,2,0,0,0,NA,-2,"No","No, I would not get vaccinated","Telephone interview",0.830300504328408,"E12000002 (NW England)",77,"Male","White British","Not religious","English is only language","Non-degree level qualifications",NA,"No","Yes","Yes","Very closely","It is entirely caused by human activity","Ageing rural industry workers",0.875,0.6875,0.6875,0.5,0,0.333333333333333,0.6,0.4,0,0.9,1,0,0,0,77,1,0
3,1,3,3,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,-1,-1,-1,0,0,1,0,-1,0,0,-1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,1,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,1,3,1,-2,1,1,1,0,0,0,0,NA,"No","Yes, and I have already been vaccinated","Telephone interview",3.28188141052301,"E12000002 (NW England)",62,"Male","White British","Not religious","English is a second language (at most)","No academic or vocational qualifications",NA,"No","No","No","Not at all","I dont think there is such a thing as climate change","Multi-ethnic hardship",0.5,0.4375,0.4375,0,0,0.666666666666667,0.1,0.2,0.4,0.4,0.5,0,0,1,62,0,0
3,3,3,2,2,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0.5,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,3,1,-1,1,1,1,0,0,0,NA,1,"Yes, my own suspicions","Yes, and I have already been vaccinated","Online s/cquestionnaire",1.97377526389751,"E12000002 (NW England)",61,"Female","White British","Religious (not actively practising)","English is only language","Non-degree level qualifications","L5: Lower managerial and administrative occupations","No","No","Yes","Not very closely","It is partly caused by natural processes and partly caused by human activity","Challenged transitionaries",0.75,0.5,0.5,0,0.166666666666667,0,0.9,0,0.133333333333333,0.4,0.5,0,1,1,61,1,1
3,2,4,3,1,0,0,0,0,0,0,0,-1,1,1,-1,1,1,1,1,1,1,-1,1,1,1,1,1,0,0.5,0.5,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,-1,2,0,0,1,0,0,NA,0,"No","Yes, and I have already been vaccinated","Online s/cquestionnaire",0.966279631924687,"E12000008 (SE England)",68,"Female","White British","Not religious","English is only language","No academic or vocational qualifications","L12.2: Semi-routine service occupations","No","No","No","Fairly closely","It is mainly caused by human activity","Hampered aspiration",0.625,0.5,0.5,0,-0.166666666666667,0.333333333333333,1,0.4,0.0666666666666667,0.2,0.333333333333333,0.166666666666667,0,1,68,0,0
3,3,3,3,3,0,0,0,0,0,1,1,-1,0,0,0,1,1,1,1,1,1,-1,1,-1,-1,-1,-1,0,0.5,0.5,1,1,0,0,0,1,0,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,0,0,-1,1,0,0,0,0,NA,"No","Yes, and I have already been vaccinated","Online s/cquestionnaire",0.343277508707178,"E12000003 (Yorkshire & Humberside)",48,"Female","White British","Religious (not actively practising)","English is only language","Non-degree level qualifications","L4.1: Lower professional and higher technical occupations - ‘Traditional’ employees","No","No","Yes","Very closely","It is partly caused by natural processes and partly caused by human activity","Deprived blue-collar terraces",0.75,0.5625,0.5625,0,0.166666666666667,0,0.2,0.4,0.133333333333333,0.6,0,0,0,1,48,1,1
4,3,4,3,4,4,0,0,0,1,-1,2,0,0,1,-1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,3,3,0,2,2,2,1,2,0,NA,1,"No","Yes, but I am yet to be vaccinated","Online s/cquestionnaire",1.54480962381283,"E12000003 (Yorkshire & Humberside)",19,"Male","Mixed/Multiple ethnic groups","Not religious","English is a second language (at most)","Non-degree level qualifications","L15: Full-time students","No","No","Yes","Not very closely","It is partly caused by natural processes and partly caused by human activity","Multicultural student neighbourhood",0.875,0.9375,0.9375,0.25,0.166666666666667,0,0.8,0.8,0.266666666666667,0.6,1,0.5,0,1,19,1,0
4,3,3,3,3,3,1,0,0,0,-1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,0.5,1,0.5,1,1,1,0,0,1,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,1,1,1,0,0,0,NA,0,"No","Yes, and I have already been vaccinated","Online s/cquestionnaire",1.7691436219755,"E12000003 (Yorkshire & Humberside)",59,"Male","White British","Not religious","English is only language","Non-degree level qualifications","L2: Higher managerial and administrative occupations","No","No","Yes","Very closely","It is mainly caused by natural processes","Communal retirement",0.875,0.75,0.75,0.25,0.166666666666667,0,0.9,0.6,0.0666666666666667,0.4,0.5,0,0,1,59,1,0
4,3,4,3,4,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,1,-1,1,0,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,0,0,0,0,0,0,NA,"No","Yes, and I have already been vaccinated","Online s/cquestionnaire",0.683010670900648,"E12000004 (East Midlands)",51,"Female","White British","Religious (not actively practising)","English is only language","Non-degree level qualifications","L4.1: Lower professional and higher technical occupations - ‘Traditional’ employees","No","No","No","Not very closely","It is partly caused by natural processes and partly caused by human activity","Ageing industrious workers",0.875,0.75,0.75,0,0,0,0.7,0,0.0666666666666667,0.4,0,0,0,1,51,1,1
3,2,2,1,3,2,0,0,0,1,1,1,-1,0,1,-1,1,1,1,0,1,1,1,0,0,1,1,1,0.5,1,0.5,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,-1,1,0,1,2,1,0,0,NA,"Yes, my own suspicions","No, I would not get vaccinated","Online s/cquestionnaire",1.56983848697836,"E12000005 (West Midlands)",26,"Female","White British","Not religious","English is only language","Degree level qualification(s)","L4.1: Lower professional and higher technical occupations - ‘Traditional’ employees","No","No","Yes","Not very closely","It is mainly caused by human activity","Ageing industrious workers",0.625,0.5,0.5,0.25,0.166666666666667,0,0.7,0.4,0.266666666666667,0.2,0.333333333333333,0.5,1,0,26,2,0
2,3,2,2,3,1,0,0,0,0,0,-1,0,0,-1,0,1,1,0,0,-1,1,0,1,0,-1,-1,1,NA,-1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,NA,NA,"No","Yes, and I have already been vaccinated","Online s/cquestionnaire",2.00336266729706,"E12000007 (London)",54,"Female","Any other Asian background","Religious (practising)","English is a second language (at most)","No academic or vocational qualifications","L14: Never worked and long-term unemployed","No","No","Yes","Not very closely","It is mainly caused by human activity","Asian terraces and flats",0.625,0.5,0.5,0,-0.166666666666667,-0.333333333333333,0.3,0,0.0666666666666667,0.1,0,0,0,1,54,0,2
3,3,3,3,3,2,0,0,0,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0.5,0.5,1,1,1,0,0,1,0,1,1,0,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,4,4,0,2,1,0,1,1,NA,NA,NA,"No","Yes, but I am yet to be vaccinated","Online s/cquestionnaire",1.34180116765668,"E12000007 (London)",22,"Female","Any other White background","Not religious","English is a second language (at most)","Degree level qualification(s)","L15: Full-time students","No","Yes","Yes","Fairly closely","It is mainly caused by human activity","New EU tech workers",0.75,0.6875,0.6875,0.25,0.333333333333333,0,0.8,0.6,0.133333333333333,0.8,0.5,NA,0,1,22,2,0
4,4,4,4,4,4,1,1,0,1,-2,-2,0,1,0,-1,1,1,1,1,1,1,-1,1,-1,1,1,0,0.5,0.5,0.5,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,1,-1,-1,-1,-1,-1,-1,NA,-2,"Yes, confirmed by a positive test","No, I would not get vaccinated","Online s/cquestionnaire",0.976372408459216,"E12000007 (London)",27,"Female","Any other single ethnic group","Religious (not actively practising)","English is main language but not the only one","Degree level qualification(s)","L15: Full-time students","No","No","Yes","Very closely","It is partly caused by natural processes and partly caused by human activity","Striving service workers",1,1,1,0.75,-0.666666666666667,0,0.7,1,0,0.7,-0.5,-0.5,1,0,27,2,1
3,2,3,2,2,1,0,0,0,0,0,0,-1,0,0,-1,1,1,-1,0,1,1,0,1,-1,1,1,0,NA,-0.5,0.5,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,-1,1,1,1,1,0,0,1,NA,"No","Yes, and I have already been vaccinated","Online s/cquestionnaire",0.512637262723353,"E12000008 (SE England)",63,"Female","White British","Religious (not actively practising)","English is only language","Non-degree level qualifications","L6: Higher supervisory occupations","No","No","Yes","Fairly closely","It is partly caused by natural processes and partly caused by human activity","Multi-ethnic professionals with families",0.625,0.5,0.5,0,-0.166666666666667,-0.333333333333333,0.4,0.2,0.2,0.1,0.5,0.166666666666667,0,1,63,1,1
4,2,3,3,3,2,0,0,0,1,0,-1,0,0,0,0,1,1,1,1,1,1,1,1,-1,1,1,1,0.5,0.5,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-2,0,0,0,0,0,0,NA,-2,"Yes, my own suspicions","No, I would not get vaccinated","Online s/cquestionnaire",0.482078002384867,"E12000009 (SW England)",37,"Male","White British","Not religious","English is only language","Non-degree level qualifications","L2: Higher managerial and administrative occupations","No","No","Yes","Fairly closely","It is mainly caused by natural processes","Ageing rural industry workers",0.75,0.6875,0.6875,0.25,-0.166666666666667,0,0.8,0.4,0,0,0,0,1,0,37,1,0
4,3,2,2,3,2,0,0,0,1,1,2,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,0,0,1,1,3,3,-1,1,1,1,0,0,0,NA,0,"No","Yes, but I am yet to be vaccinated","Online s/cquestionnaire",0.599735436965921,"E12000001 (NE England)",29,"Male","White British","Not religious","English is only language","Degree level qualification(s)","L3.1: Higher professional occupations - ‘Traditional’ employees","Yes","No","Yes","Fairly closely","It is mainly caused by human activity","White professionals",0.875,0.5625,0.5625,0.25,0.666666666666667,0,1,0.8,0.6,0.6,0.5,0,0,1,29,2,0
3,2,3,2,2,2,0,0,0,1,0,0,-1,0,0,0,1,0,1,1,0,1,-1,1,1,-1,-1,0,0.5,0.5,0.5,1,0,1,0,0,1,0,1,1,0,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,4,4,0,1,0,2,0,0,0,NA,-1,"No","Yes, and I have already been vaccinated","Online s/cquestionnaire",0.214094402903613,"E12000002 (NW England)",51,"Female","White British","Not religious","English is main language but not the only one","Degree level qualification(s)","L9.1: Own account workers (non-professional)","No","No","Yes","Not very closely","It is entirely caused by human activity","Ageing in suburbia",0.625,0.5625,0.5625,0.25,-0.166666666666667,0,0.4,0.4,0.533333333333333,0.8,0.5,0,0,1,51,2,0
3,3,2,2,1,3,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,0,0,0.5,0.5,1,0,1,1,0,1,0,1,0,0,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,3,0,0,1,1,1,0,0,0,NA,-1,"No","Yes, and I have already been vaccinated","Online s/cquestionnaire",0.740300672141744,"E12000003 (Yorkshire & Humberside)",47,"Female","White British","Not religious","English is only language","Degree level qualification(s)","L9.1: Own account workers (non-professional)","No","No","Yes","Fairly closely","It is partly caused by natural processes and partly caused by human activity","Hard-Pressed European Settlers",0.75,0.5,0.5,0.25,0,0,0.9,0.6,0.2,0.3,0.5,0,0,1,47,2,0
4,4,4,4,4,4,0,0,0,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,1,1,4,3,0,2,2,2,1,0,0,NA,1,"Yes, confirmed by a positive test","Yes, and I have already been vaccinated","Online s/cquestionnaire",1.20459618611233,"E12000003 (Yorkshire & Humberside)",30,"Male","White British","Not religious","English is main language but not the only one","Degree level qualification(s)","L3.3: Higher professional occupations -  ‘Traditional’ self-employed","No","No","Yes","Very closely","It is mainly caused by human activity","Multicultural student neighbourhood",1,1,1,0,0.333333333333333,0.666666666666667,1,0.4,0.333333333333333,0.7,1,0.166666666666667,1,1,30,2,0
4,4,2,3,3,1,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,0,0,1,0,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,0,1,1,1,0,1,1,1,4,0,1,1,1,0,0,0,0,NA,"Yes, my own suspicions","Yes, and I have already been vaccinated","Online s/cquestionnaire",0.644475986871266,"E12000006 (East of England)",52,"Female","White British","Not religious","English is only language","Non-degree level qualifications","L4.1: Lower professional and higher technical occupations - ‘Traditional’ employees","No","Yes","Yes","Fairly closely","It is entirely caused by human activity","White professionals",1,0.5625,0.5625,0,0.5,0,0.9,0.4,0.533333333333333,0.5,0.5,0,1,1,52,1,0
2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,0,"Yes, confirmed by a positive test","Yes, and I have already been vaccinated","Online s/cquestionnaire",0.798450599480001,"E12000003 (Yorkshire & Humberside)",34,"Female","White British","Not religious","English is only language","No academic or vocational qualifications","L12.2: Semi-routine service occupations","No","No","Yes","Not at all","It is partly caused by natural processes and partly caused by human activity","Deprived blue-collar terraces",0.375,0,0,0,0,0,0,0.2,0,0,0,0,1,1,34,0,0
4,3,4,4,4,2,0,0,0,1,1,1,0,0,1,0,1,1,1,-1,1,0,0,1,0,1,1,0,1,1,0.5,1,1,1,1,0,1,0,1,1,0,1,1,1,0,1,1,1,1,0,0,1,1,0,0,0,0,0,1,1,1,0,1,1,1,0,0,2,2,2,0,0,0,1,NA,"Yes, my own suspicions","Yes, and I have already been vaccinated","Online s/cquestionnaire",0.580399470902112,"E12000003 (Yorkshire & Humberside)",54,"Female","White British","Not religious","English is only language","Non-degree level qualifications","L4.1: Lower professional and higher technical occupations - ‘Traditional’ employees","Yes","No","Yes","Fairly closely","It is entirely caused by human activity","Industrious transitions",0.875,0.875,0.875,0.25,0.333333333333333,0.333333333333333,0.5,0.8,0.466666666666667,0.1,1,0,1,1,54,1,0
4,2,3,3,3,1,0,0,0,1,1,2,1,1,1,0,1,1,-1,1,1,1,0,1,1,1,0,0,1,1,0.5,1,0,1,1,1,1,0,1,0,0,0,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,2,2,0,1,0,0,2,NA,"No","Yes, and I have already been vaccinated","Online s/cquestionnaire",0.641546699748576,"E12000003 (Yorkshire & Humberside)",47,"Male","White British","Not religious","English is only language","Non-degree level qualifications","L7.1: Intermediate clerical and administrative occupations","No","No","Yes","Not very closely","It is partly caused by natural processes and partly caused by human activity","Industrious transitions",0.75,0.625,0.625,0.25,0.666666666666667,0.666666666666667,0.6,0.8,0.333333333333333,0.1,0.666666666666667,0.166666666666667,0,1,47,1,0
3,2,2,2,1,0,0,0,0,0,0,-1,-1,0,0,0,1,1,1,-1,1,1,-1,0,0,1,0,0,-0.5,0.5,0.5,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,-1,1,1,1,1,0,0,NA,0,"No","Yes, and I have already been vaccinated","Online s/cquestionnaire",0.860331037728362,"E12000004 (East Midlands)",62,"Male","White British","Religious (not actively practising)","English is only language","Non-degree level qualifications","L5: Lower managerial and administrative occupations","No","Yes","Yes","Not very closely","It is mainly caused by human activity","Rural life",0.625,0.3125,0.3125,0,-0.333333333333333,0,0.4,0,0.0666666666666667,0.2,0.5,0.166666666666667,0,1,62,1,1
3,3,3,2,2,3,0,0,0,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,0,0,1,0,1,1,0.5,1,0,1,0,0,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,2,1,2,0,0,0,0,NA,"No","Yes, and I have already been vaccinated","Online s/cquestionnaire",0.621793493672881,"E12000005 (West Midlands)",63,"Male","White British","Not religious","English is main language but not the only one","Non-degree level qualifications","L11.1: Lower technical craft occupations","No","No","No","Very closely","It is entirely caused by human activity","Ageing industrious workers",0.75,0.625,0.625,0.25,0.5,0.333333333333333,0.6,0.4,0.2,0.1,0.833333333333333,0,0,1,63,1,0
